time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000021,0.000136,0.000000,0.000170,0.000000,0.027213,0.027323
0.000022,0.000140,0.000000,0.000174,0.000000,0.004401,0.004542
0.000024,0.000140,0.000000,0.000175,0.000000,0.014400,0.014517
0.000023,0.000118,0.000000,0.000150,0.000000,0.078340,0.078484
0.000019,0.000126,0.000000,0.000157,0.000000,0.004988,0.005146
0.000023,0.000134,0.000000,0.000163,0.000000,0.004871,0.005202
0.000021,0.000140,0.000000,0.000174,0.000000,0.004698,0.004804
0.000019,0.000133,0.000000,0.000162,0.000000,0.006199,0.006335
0.000020,0.000127,0.000000,0.000160,0.000000,0.068587,0.068664
0.000020,0.000135,0.000000,0.000189,0.000000,0.004453,0.004561
0.000020,0.000130,0.000000,0.000163,0.000000,0.073207,0.073340
0.000023,0.000134,0.000000,0.000163,0.000000,0.004167,0.004283
0.000023,0.000134,0.000000,0.000165,0.000000,0.052227,0.052344
0.000021,0.000130,0.000000,0.000164,0.000000,0.004820,0.004930
0.000021,0.000134,0.000000,0.000164,0.000000,0.004624,0.004671
0.000019,0.000128,0.000000,0.000157,0.000000,0.004089,0.004229
0.000021,0.000130,0.000000,0.000163,0.000000,0.007695,0.007815
0.000023,0.000132,0.000000,0.000165,0.000000,0.061938,0.061975
0.000019,0.000132,0.000000,0.000161,0.000000,0.082236,0.082424
0.000022,0.000115,0.000000,0.000149,0.000000,0.004502,0.004614
0.000025,0.000143,0.000000,0.000177,0.000000,0.004447,0.004565
0.000022,0.000132,0.000000,0.000161,0.000000,0.025134,0.025431
0.000020,0.000129,0.000000,0.000164,0.000000,0.003932,0.004059
0.000022,0.000137,0.000000,0.000167,0.000000,0.051852,0.052002
0.000022,0.000140,0.000000,0.000177,0.000000,0.004613,0.004745
0.000023,0.000156,0.000000,0.000194,0.000000,0.049603,0.049682
0.000020,0.000131,0.000000,0.000165,0.000000,0.080151,0.080355
0.000033,0.000184,0.000000,0.000232,0.000000,0.006623,0.006794
0.000020,0.000127,0.000000,0.000159,0.000000,0.082053,0.082643
0.000052,0.000334,0.000000,0.000429,0.000000,0.021660,0.021708
0.000023,0.000148,0.000000,0.000184,0.000000,0.005421,0.005530
0.000021,0.000145,0.000000,0.000179,0.000000,0.004612,0.004732
0.000022,0.000136,0.000000,0.000169,0.000000,0.076028,0.076184
0.000034,0.000237,0.000000,0.000296,0.000000,0.066895,0.067167
0.000034,0.000188,0.000000,0.000257,0.000000,0.063075,0.063271
0.000028,0.000177,0.000000,0.000222,0.000000,0.007534,0.007761
0.000027,0.000170,0.000000,0.000216,0.000000,0.023545,0.023582
0.000039,0.000196,0.000000,0.000250,0.000000,0.007075,0.007259
0.000031,0.000184,0.000000,0.000237,0.000000,0.006254,0.006464
0.000033,0.000194,0.000000,0.000248,0.000000,0.021113,0.021160
0.000032,0.000170,0.000000,0.000226,0.000000,0.007931,0.007977
0.000032,0.000179,0.000000,0.000227,0.000000,0.008800,0.008867
0.000028,0.000171,0.000000,0.000221,0.000000,0.059071,0.059249
0.000032,0.000197,0.000000,0.000268,0.000000,0.007311,0.007578
0.000035,0.000187,0.000000,0.000241,0.000000,0.032865,0.033078
0.000032,0.000184,0.000000,0.000237,0.000000,0.065104,0.065274
0.000022,0.000125,0.000000,0.000155,0.000000,0.004035,0.004139
0.000017,0.000132,0.000000,0.000161,0.000000,0.004066,0.004166
0.000021,0.000126,0.000000,0.000158,0.000000,0.031221,0.031309
0.000022,0.000131,0.000000,0.000160,0.000000,0.009284,0.009395
0.000018,0.000126,0.000000,0.000154,0.000000,0.053960,0.054336
0.000022,0.000115,0.000000,0.000144,0.000000,0.005278,0.005383
0.000021,0.000142,0.000000,0.000173,0.000000,0.048246,0.048851
0.000019,0.000131,0.000000,0.000160,0.000000,0.004237,0.004394
0.000060,0.000282,0.000000,0.000572,0.000000,0.007642,0.007674
0.000020,0.000132,0.000000,0.000162,0.000000,0.072451,0.072639
0.000026,0.000166,0.000000,0.000203,0.000000,0.077057,0.077204
0.000027,0.000148,0.000000,0.000182,0.000000,0.079760,0.079978
0.000058,0.000943,0.000000,0.001055,0.000000,0.021859,0.022212
0.000023,0.000126,0.000000,0.000164,0.000000,0.004945,0.005083
0.000018,0.000122,0.000000,0.000152,0.000000,0.004935,0.005060
0.000020,0.000133,0.000000,0.000162,0.000000,0.008707,0.008817
0.000017,0.000123,0.000000,0.000153,0.000000,0.004058,0.004218
0.000021,0.000131,0.000000,0.000160,0.000000,0.042816,0.042927
0.000090,0.000435,0.000000,0.000561,0.000000,0.016431,0.016860
0.000081,0.000413,0.000000,0.000537,0.000000,0.027641,0.028172
0.000088,0.000231,0.000000,0.000284,0.000000,0.043934,0.044618
0.000032,0.000209,0.000000,0.000265,0.000000,0.050644,0.050859
0.000037,0.000210,0.000000,0.000264,0.000000,0.061623,0.061899
0.000036,0.000229,0.000000,0.000285,0.000000,0.008078,0.008132
0.000037,0.000219,0.000000,0.000274,0.000000,0.017814,0.018085
0.000031,0.000177,0.000000,0.000223,0.000000,0.006326,0.006478
0.000022,0.000134,0.000000,0.000169,0.000000,0.013842,0.013943
0.000020,0.000120,0.000000,0.000150,0.000000,0.004091,0.004209
0.000025,0.000143,0.000000,0.000174,0.000000,0.004290,0.004401
0.000025,0.000136,0.000000,0.000170,0.000000,0.028978,0.029014
0.000022,0.000132,0.000000,0.000166,0.000000,0.004727,0.004850
0.000024,0.000138,0.000000,0.000170,0.000000,0.044991,0.045106
0.000023,0.000130,0.000000,0.000159,0.000000,0.077197,0.077311
0.000020,0.000129,0.000000,0.000162,0.000000,0.004293,0.004451
0.000023,0.000136,0.000000,0.000166,0.000000,0.004502,0.004668
0.000019,0.000125,0.000000,0.000154,0.000000,0.033832,0.034173
0.000019,0.000139,0.000000,0.000170,0.000000,0.074604,0.074710
0.000021,0.000135,0.000000,0.000170,0.000000,0.075462,0.075649
0.000036,0.000194,0.000000,0.000243,0.000000,0.006204,0.006413
0.000021,0.000133,0.000000,0.000161,0.000000,0.004090,0.004194
0.000019,0.000140,0.000000,0.000171,0.000000,0.017066,0.017179
0.000021,0.000130,0.000000,0.000163,0.000000,0.004195,0.004299
0.000018,0.000159,0.000000,0.000188,0.000000,0.004111,0.004259
0.000021,0.000131,0.000000,0.000160,0.000000,0.028653,0.028759
0.000023,0.000134,0.000000,0.000162,0.000000,0.091198,0.091300
0.000022,0.000128,0.000000,0.000156,0.000000,0.005267,0.005462
0.000020,0.000114,0.000000,0.000143,0.000000,0.052366,0.052470
0.000022,0.000131,0.000000,0.000161,0.000000,0.006578,0.006692
0.000021,0.000131,0.000000,0.000161,0.000000,0.051939,0.052056
0.000018,0.000124,0.000000,0.000153,0.000000,0.101351,0.102142
0.000029,0.000171,0.000000,0.000210,0.000000,0.007808,0.008017
0.000021,0.000135,0.000000,0.000168,0.000000,0.004319,0.004410
0.000020,0.000129,0.000000,0.000162,0.000000,0.004005,0.004128
0.000020,0.000132,0.000000,0.000165,0.000000,0.020663,0.020782
0.000031,0.000179,0.000000,0.000231,0.000000,0.006074,0.006238
0.000024,0.000143,0.000000,0.000177,0.000000,0.005002,0.005135
0.000024,0.000149,0.000000,0.000183,0.000000,0.025386,0.025524
0.000022,0.000139,0.000000,0.000173,0.000000,0.087201,0.087583
0.000041,0.000241,0.000000,0.000300,0.000000,0.007801,0.008012
0.000029,0.000177,0.000000,0.000216,0.000000,0.005223,0.005347
0.000021,0.000137,0.000000,0.000171,0.000000,0.025000,0.025131
0.000023,0.000128,0.000000,0.000166,0.000000,0.005712,0.005835
0.000022,0.000143,0.000000,0.000178,0.000000,0.048809,0.048926
0.000028,0.000159,0.000000,0.000194,0.000000,0.005165,0.005334
0.000023,0.000141,0.000000,0.000223,0.000000,0.043645,0.043769
0.000026,0.000255,0.000000,0.000301,0.000000,0.009269,0.009316
0.000024,0.000133,0.000000,0.000172,0.000000,0.031268,0.031415
0.000023,0.000123,0.000000,0.000156,0.000000,0.078803,0.079004
0.000033,0.000187,0.000000,0.000233,0.000000,0.080188,0.080699
0.000038,0.000234,0.000000,0.000297,0.000000,0.008185,0.008365
0.000025,0.000157,0.000000,0.000199,0.000000,0.006544,0.006712
0.000030,0.000184,0.000000,0.000230,0.000000,0.044125,0.044253
0.000023,0.000141,0.000000,0.000175,0.000000,0.004449,0.004586
0.000021,0.000132,0.000000,0.000160,0.000000,0.048282,0.048403
0.000028,0.000157,0.000000,0.000193,0.000000,0.005165,0.005372
0.000019,0.000129,0.000000,0.000176,0.000000,0.036542,0.036656
0.000020,0.000135,0.000000,0.000165,0.000000,0.080095,0.080198
0.000021,0.000135,0.000000,0.000157,0.000000,0.007413,0.007547
0.000022,0.000135,0.000000,0.000185,0.000000,0.050995,0.051116
0.000022,0.000135,0.000000,0.000168,0.000000,0.004577,0.004683
0.000022,0.000122,0.000000,0.000152,0.000000,0.004245,0.004362
0.000037,0.000333,0.000000,0.000403,0.000000,0.056723,0.056921
0.000026,0.000159,0.000000,0.000198,0.000000,0.005645,0.005790
0.000027,0.000160,0.000000,0.000199,0.000000,0.038013,0.038157
0.000025,0.000153,0.000000,0.000192,0.000000,0.004365,0.004512
0.000021,0.000125,0.000000,0.000153,0.000000,0.062243,0.062667
0.000057,0.000316,0.000000,0.000419,0.000000,0.035805,0.036157
0.000048,0.000233,0.000000,0.000300,0.000000,0.056325,0.056762
0.000039,0.000240,0.000000,0.000306,0.000000,0.053332,0.053508
0.000022,0.000136,0.000000,0.000165,0.000000,0.004356,0.005012
0.000021,0.000132,0.000000,0.000165,0.000000,0.075026,0.075279
0.000023,0.000114,0.000000,0.000147,0.000000,0.004488,0.004601
0.000022,0.000122,0.000000,0.000153,0.000000,0.051795,0.051932
0.000026,0.000152,0.000000,0.000187,0.000000,0.087967,0.088414
0.000028,0.000161,0.000000,0.000206,0.000000,0.037881,0.038010
0.000023,0.000132,0.000000,0.000172,0.000000,0.004497,0.004619
0.000023,0.000132,0.000000,0.000165,0.000000,0.051361,0.051475
0.000019,0.000134,0.000000,0.000166,0.000000,0.004785,0.004898
0.000024,0.000134,0.000000,0.000168,0.000000,0.061150,0.061624
0.000022,0.000117,0.000000,0.000145,0.000000,0.082007,0.082183
0.000035,0.000232,0.000000,0.000296,0.000000,0.009016,0.009361
0.000020,0.000131,0.000000,0.000162,0.000000,0.022663,0.022788
0.000019,0.000130,0.000000,0.000159,0.000000,0.004184,0.004293
0.000019,0.000126,0.000000,0.000154,0.000000,0.066349,0.067095
0.000069,0.000414,0.000000,0.000541,0.000000,0.018337,0.018843
0.000027,0.000165,0.000000,0.000212,0.000000,0.044463,0.044629
0.000030,0.000182,0.000000,0.000227,0.000000,0.070852,0.071084
0.000043,0.000226,0.000000,0.000295,0.000000,0.059395,0.059585
0.000020,0.000129,0.000000,0.000162,0.000000,0.082730,0.083230
0.000026,0.000174,0.000000,0.000219,0.000000,0.005488,0.005635
0.000020,0.000128,0.000000,0.000157,0.000000,0.010067,0.010176
0.000019,0.000128,0.000000,0.000157,0.000000,0.004130,0.004257
0.000022,0.000128,0.000000,0.000159,0.000000,0.004207,0.004357
0.000019,0.000127,0.000000,0.000157,0.000000,0.041013,0.041527
0.000038,0.000187,0.000000,0.000248,0.000000,0.044189,0.044386
0.000027,0.000193,0.000000,0.000239,0.000000,0.068621,0.068820
0.000034,0.000192,0.000000,0.000251,0.000000,0.007265,0.007457
0.000039,0.000250,0.000000,0.000318,0.000000,0.007206,0.007394
0.000019,0.000125,0.000000,0.000158,0.000000,0.004624,0.004656
0.000018,0.000129,0.000000,0.000159,0.000000,0.004016,0.004138
0.000019,0.000130,0.000000,0.000159,0.000000,0.038683,0.038788
0.000021,0.000130,0.000000,0.000160,0.000000,0.086539,0.086959
0.000022,0.000135,0.000000,0.000170,0.000000,0.004620,0.004749
0.000021,0.000126,0.000000,0.000155,0.000000,0.024617,0.024729
0.000023,0.000140,0.000000,0.000169,0.000000,0.004455,0.004607
0.000019,0.000115,0.000000,0.000145,0.000000,0.058120,0.058291
0.000027,0.000155,0.000000,0.000196,0.000000,0.005243,0.005357
0.000025,0.000150,0.000000,0.000192,0.000000,0.004961,0.005108
0.000023,0.000120,0.000000,0.000149,0.000000,0.004115,0.004217
0.000019,0.000122,0.000000,0.000153,0.000000,0.052934,0.053042
0.000018,0.000121,0.000000,0.000149,0.000000,0.004053,0.004192
0.000021,0.000127,0.000000,0.000162,0.000000,0.058884,0.059150
0.000020,0.000122,0.000000,0.000151,0.000000,0.004894,0.004923
0.000019,0.000126,0.000000,0.000156,0.000000,0.049959,0.050080
0.000019,0.000126,0.000000,0.000155,0.000000,0.087991,0.088464
0.000026,0.000163,0.000000,0.000207,0.000000,0.052404,0.052602
0.000032,0.000190,0.000000,0.000241,0.000000,0.006462,0.006631
0.000020,0.000129,0.000000,0.000162,0.000000,0.037186,0.037316
0.000021,0.000132,0.000000,0.000161,0.000000,0.003894,0.004002
0.000022,0.000132,0.000000,0.000160,0.000000,0.065540,0.065971
0.000039,0.000249,0.000000,0.000317,0.000000,0.007139,0.007364
0.000020,0.000125,0.000000,0.000153,0.000000,0.004244,0.004422
0.000020,0.000127,0.000000,0.000156,0.000000,0.064440,0.064600
0.000029,0.000173,0.000000,0.000218,0.000000,0.080010,0.080635
0.000061,0.000326,0.000000,0.000413,0.000000,0.008806,0.009005
0.000020,0.000115,0.000000,0.000147,0.000000,0.004032,0.004136
0.000020,0.000128,0.000000,0.000161,0.000000,0.004195,0.004302
0.000022,0.000129,0.000000,0.000158,0.000000,0.056508,0.057164
0.000023,0.000129,0.000000,0.000168,0.000000,0.004668,0.004802
0.000020,0.000122,0.000000,0.000150,0.000000,0.029386,0.029502
0.000020,0.000112,0.000000,0.000139,0.000000,0.003943,0.004056
0.000018,0.000127,0.000000,0.000157,0.000000,0.058771,0.058928
0.000028,0.000183,0.000000,0.000229,0.000000,0.006636,0.006832
0.000048,0.000255,0.000000,0.000321,0.000000,0.011546,0.011741
0.000019,0.000118,0.000000,0.000149,0.000000,0.004075,0.004187
0.000024,0.000135,0.000000,0.000164,0.000000,0.004187,0.004292
0.000020,0.000127,0.000000,0.000160,0.000000,0.004500,0.004635
0.000020,0.000127,0.000000,0.000149,0.000000,0.010620,0.010727
0.000018,0.000117,0.000000,0.000145,0.000000,0.082776,0.083018
0.000034,0.000184,0.000000,0.000241,0.000000,0.053508,0.053653
0.000027,0.000163,0.000000,0.000202,0.000000,0.005610,0.005764
0.000017,0.000125,0.000000,0.000154,0.000000,0.004133,0.004238
0.000046,0.000253,0.000000,0.000371,0.000000,0.015997,0.016121
0.000019,0.000127,0.000000,0.000156,0.000000,0.004828,0.004976
0.000020,0.000117,0.000000,0.000146,0.000000,0.055152,0.055259
0.000019,0.000125,0.000000,0.000153,0.000000,0.004027,0.004140
0.000020,0.000131,0.000000,0.000160,0.000000,0.059229,0.059423
0.000029,0.000169,0.000000,0.000218,0.000000,0.069727,0.070214
0.000026,0.000154,0.000000,0.000196,0.000000,0.033336,0.033440
0.000019,0.000113,0.000000,0.000141,0.000000,0.075818,0.075974
0.000024,0.000166,0.000000,0.000208,0.000000,0.083132,0.084255
0.000020,0.000144,0.000000,0.000176,0.000000,0.003861,0.003968
0.000022,0.000134,0.000000,0.000167,0.000000,0.040709,0.041208
0.000031,0.000190,0.000000,0.000243,0.000000,0.006755,0.006927
0.000019,0.000128,0.000000,0.000160,0.000000,0.004003,0.004122
0.000020,0.000126,0.000000,0.000158,0.000000,0.003978,0.004088
0.000018,0.000111,0.000000,0.000138,0.000000,0.068325,0.068430
0.000022,0.000124,0.000000,0.000156,0.000000,0.003866,0.003969
0.000019,0.000129,0.000000,0.000161,0.000000,0.069388,0.069840
0.000023,0.000140,0.000000,0.000173,0.000000,0.040675,0.040789
0.000021,0.000121,0.000000,0.000155,0.000000,0.004325,0.004450
0.000020,0.000138,0.000000,0.000170,0.000000,0.004280,0.004400
0.000020,0.000136,0.000000,0.000166,0.000000,0.004249,0.004370
0.000018,0.000124,0.000000,0.000154,0.000000,0.003896,0.004008
0.000032,0.000142,0.000000,0.000172,0.000000,0.006133,0.006238
0.000021,0.000128,0.000000,0.000160,0.000000,0.004548,0.004661
0.000020,0.000128,0.000000,0.000159,0.000000,0.029777,0.029890
0.000020,0.000114,0.000000,0.000147,0.000000,0.004247,0.004363
0.000024,0.000224,0.000000,0.000258,0.000000,0.004531,0.004650
0.000025,0.000155,0.000000,0.000195,0.000000,0.005097,0.005275
0.000019,0.000125,0.000000,0.000154,0.000000,0.011443,0.011575
0.000019,0.000125,0.000000,0.000155,0.000000,0.004028,0.004141
0.000023,0.000132,0.000000,0.000162,0.000000,0.058595,0.058706
0.000021,0.000128,0.000000,0.000159,0.000000,0.004182,0.004314
0.000017,0.000130,0.000000,0.000160,0.000000,0.065991,0.066538
0.000021,0.000145,0.000000,0.000179,0.000000,0.147289,0.147816
0.000033,0.000213,0.000000,0.000269,0.000000,0.006530,0.006705
0.000021,0.000129,0.000000,0.000163,0.000000,0.004008,0.004121
0.000032,0.000176,0.000000,0.000224,0.000000,0.006082,0.006258
0.000029,0.000159,0.000000,0.000200,0.000000,0.035384,0.035495
0.000021,0.000132,0.000000,0.000166,0.000000,0.004338,0.004468
0.000020,0.000132,0.000000,0.000160,0.000000,0.004228,0.004340
0.000022,0.000133,0.000000,0.000166,0.000000,0.034165,0.034269
0.000021,0.000131,0.000000,0.000164,0.000000,0.004163,0.004288
0.000021,0.000133,0.000000,0.000162,0.000000,0.003975,0.004079
0.000023,0.000122,0.000000,0.000151,0.000000,0.004055,0.004163
0.000022,0.000131,0.000000,0.000160,0.000000,0.004471,0.004586
0.000023,0.000156,0.000000,0.000196,0.000000,0.070529,0.070673
0.000024,0.000190,0.000000,0.000243,0.000000,0.005158,0.005369
0.000027,0.000153,0.000000,0.000196,0.000000,0.047229,0.047337
0.000022,0.000142,0.000000,0.000180,0.000000,0.004674,0.004797
0.000022,0.000131,0.000000,0.000161,0.000000,0.003953,0.004061
0.000020,0.000128,0.000000,0.000157,0.000000,0.004032,0.004145
0.000022,0.000128,0.000000,0.000160,0.000000,0.006992,0.007319
0.000022,0.000131,0.000000,0.000163,0.000000,0.096672,0.096992
0.000019,0.000124,0.000000,0.000155,0.000000,0.004336,0.004444
0.000034,0.000217,0.000000,0.000277,0.000000,0.007083,0.007266
0.000022,0.000134,0.000000,0.000163,0.000000,0.014172,0.014275
0.000020,0.000126,0.000000,0.000157,0.000000,0.083756,0.084009
0.000051,0.000267,0.000000,0.000380,0.000000,0.048864,0.048975
0.000029,0.000159,0.000000,0.000196,0.000000,0.004925,0.005069
0.000020,0.000133,0.000000,0.000161,0.000000,0.061452,0.061985
0.000034,0.000187,0.000000,0.000233,0.000000,0.017918,0.018031
0.000018,0.000124,0.000000,0.000153,0.000000,0.004205,0.004314
0.000020,0.000118,0.000000,0.000148,0.000000,0.004182,0.004312
0.000023,0.000156,0.000000,0.000193,0.000000,0.005356,0.005517
0.000020,0.000126,0.000000,0.000153,0.000000,0.020145,0.020251
0.000022,0.000130,0.000000,0.000162,0.000000,0.004030,0.004156
0.000018,0.000125,0.000000,0.000154,0.000000,0.060201,0.060380
0.000030,0.000183,0.000000,0.000224,0.000000,0.006312,0.006486
0.000018,0.000128,0.000000,0.000157,0.000000,0.038257,0.038387
