time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000044,0.000293,0.000000,0.000373,0.000000,0.009779,0.010146
0.000040,0.000222,0.000000,0.000278,0.000000,0.060735,0.060789
0.000088,0.000413,0.000000,0.000551,0.000000,0.015754,0.016305
0.000025,0.000170,0.000000,0.000211,0.000000,0.069363,0.069535
0.000018,0.000127,0.000000,0.000155,0.000000,0.004656,0.004761
0.000026,0.000143,0.000000,0.000186,0.000000,0.042986,0.043102
0.000026,0.000162,0.000000,0.000205,0.000000,0.046423,0.046536
0.000044,0.000234,0.000000,0.000300,0.000000,0.008669,0.008882
0.000020,0.000130,0.000000,0.000159,0.000000,0.076487,0.076612
0.000036,0.000204,0.000000,0.000262,0.000000,0.045712,0.045765
0.000058,0.000361,0.000000,0.000466,0.000000,0.010657,0.010709
0.000073,0.000423,0.000000,0.000549,0.000000,0.013257,0.013548
0.000024,0.000135,0.000000,0.000175,0.000000,0.026324,0.026436
0.000032,0.000215,0.000000,0.000269,0.000000,0.051937,0.052137
0.000023,0.000172,0.000000,0.000204,0.000000,0.074869,0.075057
0.000034,0.000201,0.000000,0.000261,0.000000,0.064617,0.064779
0.000025,0.000151,0.000000,0.000187,0.000000,0.070168,0.070454
0.000031,0.000197,0.000000,0.000254,0.000000,0.071809,0.071976
0.000026,0.000156,0.000000,0.000198,0.000000,0.005405,0.005637
0.000020,0.000130,0.000000,0.000159,0.000000,0.043608,0.043926
0.000022,0.000292,0.000000,0.000340,0.000000,0.005641,0.005761
0.000032,0.000177,0.000000,0.000228,0.000000,0.036618,0.036760
0.000032,0.000166,0.000000,0.000212,0.000000,0.008453,0.008626
0.000031,0.000190,0.000000,0.000247,0.000000,0.073266,0.073434
0.000022,0.000164,0.000000,0.000221,0.000000,0.045055,0.045159
0.000021,0.000117,0.000000,0.000146,0.000000,0.026724,0.026770
0.000021,0.000128,0.000000,0.000159,0.000000,0.037718,0.038537
0.000023,0.000137,0.000000,0.000168,0.000000,0.005235,0.005274
0.000036,0.000207,0.000000,0.000260,0.000000,0.014804,0.014983
0.000025,0.000179,0.000000,0.000238,0.000000,0.090548,0.090958
0.000023,0.000137,0.000000,0.000171,0.000000,0.004658,0.004773
0.000019,0.000131,0.000000,0.000161,0.000000,0.007618,0.007656
0.000046,0.000263,0.000000,0.000342,0.000000,0.066986,0.067321
0.000033,0.000219,0.000000,0.000268,0.000000,0.057442,0.057565
0.000032,0.000206,0.000000,0.000285,0.000000,0.062682,0.062827
0.000020,0.000154,0.000000,0.000189,0.000000,0.080942,0.081159
0.000036,0.000228,0.000000,0.000284,0.000000,0.041999,0.042054
0.000038,0.000239,0.000000,0.000298,0.000000,0.012013,0.012200
0.000025,0.000181,0.000000,0.000244,0.000000,0.069759,0.069906
0.000020,0.000151,0.000000,0.000182,0.000000,0.004236,0.004337
0.000021,0.000117,0.000000,0.000151,0.000000,0.004579,0.004700
0.000028,0.000185,0.000000,0.000234,0.000000,0.016405,0.016565
0.000020,0.000143,0.000000,0.000174,0.000000,0.016203,0.016310
0.000029,0.000164,0.000000,0.000212,0.000000,0.059834,0.059986
0.000027,0.000134,0.000000,0.000170,0.000000,0.005459,0.005572
