time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000047,0.000239,0.000000,0.000303,0.000000,0.036213,0.036274
0.000023,0.000296,0.000000,0.000334,0.000000,0.019522,0.019558
0.000025,0.000140,0.000000,0.000176,0.000000,0.018993,0.019034
0.000021,0.000167,0.000000,0.000204,0.000000,0.065225,0.065360
0.000024,0.000143,0.000000,0.000183,0.000000,0.019345,0.019571
0.000026,0.000147,0.000000,0.000181,0.000000,0.020100,0.020308
0.000024,0.000147,0.000000,0.000181,0.000000,0.092469,0.093035
0.000024,0.000142,0.000000,0.000178,0.000000,0.019423,0.020002
0.000022,0.000142,0.000000,0.000180,0.000000,0.036685,0.037106
0.000022,0.000154,0.000000,0.000188,0.000000,0.083722,0.083752
0.000019,0.000129,0.000000,0.000158,0.000000,0.078386,0.078424
0.000025,0.000147,0.000000,0.000181,0.000000,0.100796,0.100884
0.000021,0.000122,0.000000,0.000156,0.000000,0.017358,0.017391
0.000026,0.000120,0.000000,0.000147,0.000000,0.022710,0.022739
0.000021,0.000145,0.000000,0.000176,0.000000,0.065307,0.065341
0.000024,0.000149,0.000000,0.000179,0.000000,0.053320,0.054194
0.000023,0.000141,0.000000,0.000174,0.000000,0.072589,0.072623
0.000022,0.000148,0.000000,0.000181,0.000000,0.016275,0.016778
0.000020,0.000131,0.000000,0.000160,0.000000,0.047816,0.047849
0.000034,0.000212,0.000000,0.000267,0.000000,0.020340,0.020816
0.000020,0.000133,0.000000,0.000161,0.000000,0.018578,0.018618
0.000021,0.000131,0.000000,0.000163,0.000000,0.016648,0.016690
0.000020,0.000129,0.000000,0.000160,0.000000,0.016430,0.016463
0.000020,0.000123,0.000000,0.000154,0.000000,0.016403,0.016522
0.000019,0.000129,0.000000,0.000159,0.000000,0.018202,0.018234
0.000021,0.000237,0.000000,0.000276,0.000000,0.020197,0.020233
0.000022,0.000131,0.000000,0.000164,0.000000,0.018783,0.018901
0.000022,0.000136,0.000000,0.000166,0.000000,0.020809,0.020941
0.000021,0.000116,0.000000,0.000148,0.000000,0.111537,0.111579
0.000025,0.000137,0.000000,0.000170,0.000000,0.048317,0.048352
0.000019,0.000128,0.000000,0.000158,0.000000,0.016364,0.016843
0.000021,0.000123,0.000000,0.000155,0.000000,0.044727,0.044849
0.000023,0.000125,0.000000,0.000157,0.000000,0.021341,0.021379
0.000022,0.000129,0.000000,0.000157,0.000000,0.041683,0.042157
0.000020,0.000126,0.000000,0.000158,0.000000,0.097320,0.097547
0.000023,0.000132,0.000000,0.000162,0.000000,0.026651,0.026998
0.000021,0.000122,0.000000,0.000152,0.000000,0.018972,0.019080
0.000024,0.000141,0.000000,0.000173,0.000000,0.017608,0.017817
0.000021,0.000133,0.000000,0.000163,0.000000,0.016528,0.017040
0.000023,0.000139,0.000000,0.000169,0.000000,0.018218,0.018260
0.000020,0.000140,0.000000,0.000174,0.000000,0.017799,0.017836
0.000021,0.000138,0.000000,0.000167,0.000000,0.037657,0.037696
0.000019,0.000117,0.000000,0.000148,0.000000,0.089500,0.090583
0.000039,0.000234,0.000000,0.000303,0.000000,0.021395,0.021428
0.000020,0.000133,0.000000,0.000167,0.000000,0.017058,0.017167
0.000021,0.000128,0.000000,0.000161,0.000000,0.021153,0.021270
0.000023,0.000121,0.000000,0.000149,0.000000,0.083108,0.083144
0.000022,0.000142,0.000000,0.000176,0.000000,0.023325,0.024180
0.000020,0.000117,0.000000,0.000146,0.000000,0.040689,0.041152
0.000020,0.000133,0.000000,0.000168,0.000000,0.075265,0.075717
0.000021,0.000117,0.000000,0.000149,0.000000,0.022490,0.023219
0.000021,0.000131,0.000000,0.000159,0.000000,0.030237,0.030274
0.000020,0.000128,0.000000,0.000156,0.000000,0.019123,0.019158
0.000023,0.000131,0.000000,0.000160,0.000000,0.040737,0.042336
0.000022,0.000115,0.000000,0.000147,0.000000,0.097093,0.097525
0.000022,0.000134,0.000000,0.000168,0.000000,0.079484,0.079543
0.000032,0.000200,0.000000,0.000249,0.000000,0.061376,0.061413
0.000025,0.000148,0.000000,0.000180,0.000000,0.019795,0.019833
0.000025,0.000130,0.000000,0.000167,0.000000,0.019575,0.020070
0.000019,0.000122,0.000000,0.000153,0.000000,0.016799,0.016833
0.000020,0.000130,0.000000,0.000163,0.000000,0.017161,0.017274
0.000024,0.000135,0.000000,0.000164,0.000000,0.018970,0.019005
0.000018,0.000129,0.000000,0.000158,0.000000,0.017253,0.017706
0.000020,0.000116,0.000000,0.000146,0.000000,0.045030,0.045150
0.000020,0.000118,0.000000,0.000146,0.000000,0.206585,0.206670
0.000049,0.000255,0.000000,0.000310,0.000000,0.021945,0.022077
0.000021,0.000136,0.000000,0.000170,0.000000,0.019595,0.019710
0.000020,0.000129,0.000000,0.000163,0.000000,0.018323,0.018414
0.000023,0.000141,0.000000,0.000176,0.000000,0.022932,0.023365
0.000020,0.000120,0.000000,0.000149,0.000000,0.034772,0.035209
0.000019,0.000120,0.000000,0.000147,0.000000,0.015638,0.016400
0.000020,0.000134,0.000000,0.000165,0.000000,0.044972,0.045413
0.000022,0.000138,0.000000,0.000168,0.000000,0.076867,0.076904
0.000023,0.000130,0.000000,0.000164,0.000000,0.016690,0.017123
0.000019,0.000132,0.000000,0.000162,0.000000,0.017476,0.017683
0.000020,0.000130,0.000000,0.000162,0.000000,0.134430,0.134523
0.000031,0.000165,0.000000,0.000202,0.000000,0.019554,0.020417
0.000023,0.000126,0.000000,0.000155,0.000000,0.016855,0.016970
0.000020,0.000132,0.000000,0.000168,0.000000,0.040392,0.040455
0.000021,0.000116,0.000000,0.000147,0.000000,0.087281,0.087344
0.000032,0.000164,0.000000,0.000203,0.000000,0.047269,0.047378
0.000023,0.000143,0.000000,0.000179,0.000000,0.021255,0.021881
0.000020,0.000134,0.000000,0.000163,0.000000,0.021899,0.021940
0.000021,0.000138,0.000000,0.000170,0.000000,0.041278,0.041312
0.000019,0.000133,0.000000,0.000162,0.000000,0.080087,0.080124
0.000020,0.000125,0.000000,0.000155,0.000000,0.017317,0.018071
0.000019,0.000133,0.000000,0.000162,0.000000,0.044749,0.044784
0.000024,0.000124,0.000000,0.000154,0.000000,0.016597,0.016627
0.000021,0.000132,0.000000,0.000165,0.000000,0.041929,0.042044
0.000022,0.000130,0.000000,0.000158,0.000000,0.016202,0.016311
0.000021,0.000131,0.000000,0.000163,0.000000,0.049883,0.049993
0.000025,0.000145,0.000000,0.000176,0.000000,0.084711,0.084864
0.000024,0.000138,0.000000,0.000176,0.000000,0.016732,0.016764
0.000021,0.000114,0.000000,0.000145,0.000000,0.023972,0.024078
0.000018,0.000122,0.000000,0.000151,0.000000,0.083088,0.083127
0.000021,0.000136,0.000000,0.000164,0.000000,0.071529,0.071564
0.000021,0.000126,0.000000,0.000154,0.000000,0.089401,0.089430
0.000018,0.000135,0.000000,0.000167,0.000000,0.033101,0.033136
0.000022,0.000126,0.000000,0.000155,0.000000,0.017030,0.017519
0.000021,0.000133,0.000000,0.000162,0.000000,0.043144,0.043290
0.000042,0.000216,0.000000,0.000271,0.000000,0.056984,0.057020
0.000020,0.000127,0.000000,0.000159,0.000000,0.019695,0.020161
0.000020,0.000137,0.000000,0.000167,0.000000,0.016721,0.016767
0.000022,0.000196,0.000000,0.000233,0.000000,0.021242,0.022000
0.000019,0.000116,0.000000,0.000144,0.000000,0.070957,0.070994
0.000021,0.000137,0.000000,0.000171,0.000000,0.016388,0.016911
0.000022,0.000141,0.000000,0.000176,0.000000,0.038908,0.039019
0.000024,0.000146,0.000000,0.000175,0.000000,0.017562,0.017596
0.000021,0.000133,0.000000,0.000161,0.000000,0.017308,0.017341
0.000028,0.000178,0.000000,0.000219,0.000000,0.085843,0.086911
0.000045,0.000237,0.000000,0.000303,0.000000,0.028665,0.028700
0.000020,0.000154,0.000000,0.000183,0.000000,0.016833,0.017119
0.000024,0.000258,0.000000,0.000293,0.000000,0.022290,0.022464
0.000021,0.000140,0.000000,0.000176,0.000000,0.017451,0.017872
0.000022,0.000128,0.000000,0.000161,0.000000,0.062519,0.062633
0.000021,0.000128,0.000000,0.000162,0.000000,0.030815,0.030843
0.000024,0.000121,0.000000,0.000149,0.000000,0.020050,0.020082
0.000019,0.000115,0.000000,0.000144,0.000000,0.069121,0.069157
0.000023,0.000131,0.000000,0.000165,0.000000,0.016718,0.016760
0.000021,0.000138,0.000000,0.000168,0.000000,0.039404,0.039439
0.000018,0.000131,0.000000,0.000161,0.000000,0.016439,0.016472
0.000019,0.000126,0.000000,0.000154,0.000000,0.017132,0.017166
0.000021,0.000147,0.000000,0.000177,0.000000,0.017991,0.018129
0.000022,0.000135,0.000000,0.000168,0.000000,0.016183,0.016613
0.000020,0.000127,0.000000,0.000159,0.000000,0.026083,0.026752
0.000022,0.000134,0.000000,0.000163,0.000000,0.016283,0.017092
0.000019,0.000136,0.000000,0.000166,0.000000,0.071812,0.071921
0.000029,0.000148,0.000000,0.000189,0.000000,0.067496,0.067531
0.000020,0.000132,0.000000,0.000161,0.000000,0.015850,0.016323
0.000022,0.000120,0.000000,0.000147,0.000000,0.044430,0.044461
0.000018,0.000130,0.000000,0.000158,0.000000,0.017119,0.017154
0.000018,0.000131,0.000000,0.000159,0.000000,0.048336,0.048369
0.000024,0.000150,0.000000,0.000181,0.000000,0.032721,0.032859
0.000022,0.000131,0.000000,0.000164,0.000000,0.035542,0.035576
0.000019,0.000129,0.000000,0.000157,0.000000,0.041487,0.042245
0.000022,0.000143,0.000000,0.000173,0.000000,0.077908,0.078058
0.000021,0.000137,0.000000,0.000169,0.000000,0.030877,0.030907
0.000020,0.000140,0.000000,0.000170,0.000000,0.033616,0.033650
0.000018,0.000122,0.000000,0.000152,0.000000,0.017301,0.017415
0.000020,0.000132,0.000000,0.000165,0.000000,0.020078,0.020108
0.000021,0.000121,0.000000,0.000153,0.000000,0.016926,0.016958
0.000023,0.000139,0.000000,0.000167,0.000000,0.042212,0.042256
0.000020,0.000130,0.000000,0.000162,0.000000,0.017123,0.017152
0.000024,0.000128,0.000000,0.000156,0.000000,0.039266,0.039301
0.000020,0.000130,0.000000,0.000162,0.000000,0.079441,0.079939
0.000023,0.000136,0.000000,0.000171,0.000000,0.016448,0.016482
0.000020,0.000129,0.000000,0.000157,0.000000,0.036792,0.036826
0.000021,0.000129,0.000000,0.000158,0.000000,0.075378,0.075415
0.000022,0.000130,0.000000,0.000167,0.000000,0.019033,0.019072
0.000024,0.000133,0.000000,0.000166,0.000000,0.034008,0.034494
0.000025,0.000150,0.000000,0.000185,0.000000,0.075667,0.076194
0.000022,0.000135,0.000000,0.000169,0.000000,0.018377,0.019334
0.000021,0.000148,0.000000,0.000180,0.000000,0.017644,0.017679
0.000019,0.000121,0.000000,0.000150,0.000000,0.019110,0.019682
0.000024,0.000143,0.000000,0.000183,0.000000,0.104117,0.104620
0.000026,0.000183,0.000000,0.000221,0.000000,0.031884,0.031921
0.000023,0.000127,0.000000,0.000157,0.000000,0.017356,0.017391
0.000019,0.000117,0.000000,0.000145,0.000000,0.045198,0.045234
0.000021,0.000131,0.000000,0.000163,0.000000,0.019512,0.019547
0.000018,0.000130,0.000000,0.000161,0.000000,0.043479,0.043513
0.000020,0.000130,0.000000,0.000163,0.000000,0.121606,0.122568
0.000021,0.000123,0.000000,0.000153,0.000000,0.035678,0.035716
0.000020,0.000132,0.000000,0.000167,0.000000,0.112439,0.112728
0.000021,0.000113,0.000000,0.000144,0.000000,0.087692,0.087740
0.000035,0.000189,0.000000,0.000238,0.000000,0.020975,0.021008
0.000019,0.000129,0.000000,0.000159,0.000000,0.019776,0.019815
0.000020,0.000136,0.000000,0.000166,0.000000,0.018323,0.018364
0.000024,0.000139,0.000000,0.000168,0.000000,0.048092,0.048589
0.000021,0.000120,0.000000,0.000148,0.000000,0.212148,0.212239
0.000019,0.000129,0.000000,0.000159,0.000000,0.046526,0.047188
0.000020,0.000118,0.000000,0.000152,0.000000,0.058361,0.058458
0.000019,0.000212,0.000000,0.000250,0.000000,0.082434,0.082482
0.000022,0.000116,0.000000,0.000145,0.000000,0.086420,0.086479
0.000039,0.000226,0.000000,0.000289,0.000000,0.026929,0.026967
0.000022,0.000134,0.000000,0.000166,0.000000,0.020959,0.022002
0.000020,0.000143,0.000000,0.000180,0.000000,0.048988,0.049104
0.000023,0.000144,0.000000,0.000174,0.000000,0.018528,0.018565
0.000022,0.000127,0.000000,0.000159,0.000000,0.085554,0.085657
0.000020,0.000143,0.000000,0.000177,0.000000,0.019428,0.019466
0.000022,0.000137,0.000000,0.000171,0.000000,0.127732,0.127866
0.000081,0.000414,0.000000,0.000584,0.000000,0.097697,0.098247
0.000020,0.000118,0.000000,0.000148,0.000000,0.016627,0.016745
0.000025,0.000120,0.000000,0.000147,0.000000,0.046904,0.047008
0.000021,0.000135,0.000000,0.000164,0.000000,0.017507,0.017543
0.000018,0.000130,0.000000,0.000157,0.000000,0.048263,0.048297
0.000022,0.000140,0.000000,0.000176,0.000000,0.018731,0.018766
0.000021,0.000133,0.000000,0.000165,0.000000,0.040222,0.041006
0.000017,0.000129,0.000000,0.000158,0.000000,0.101874,0.104016
0.000025,0.000152,0.000000,0.000195,0.000000,0.023692,0.023725
0.000021,0.000131,0.000000,0.000162,0.000000,0.016702,0.016738
0.000046,0.000233,0.000000,0.000281,0.000000,0.020045,0.020163
0.000022,0.000134,0.000000,0.000164,0.000000,0.025017,0.025053
0.000025,0.000132,0.000000,0.000166,0.000000,0.017446,0.017564
0.000020,0.000132,0.000000,0.000161,0.000000,0.038703,0.038816
0.000020,0.000112,0.000000,0.000141,0.000000,0.016171,0.016203
0.000020,0.000121,0.000000,0.000153,0.000000,0.039569,0.039605
0.000023,0.000136,0.000000,0.000169,0.000000,0.126266,0.127265
0.000041,0.000187,0.000000,0.000233,0.000000,0.021169,0.021206
0.000022,0.000135,0.000000,0.000164,0.000000,0.016356,0.016496
0.000021,0.000135,0.000000,0.000164,0.000000,0.087707,0.088436
0.000036,0.000294,0.000000,0.000349,0.000000,0.062935,0.063574
0.000024,0.000136,0.000000,0.000174,0.000000,0.020221,0.020264
0.000021,0.000128,0.000000,0.000157,0.000000,0.016710,0.016745
0.000020,0.000129,0.000000,0.000160,0.000000,0.016820,0.016907
0.000021,0.000131,0.000000,0.000164,0.000000,0.071794,0.071834
0.000028,0.000171,0.000000,0.000213,0.000000,0.079589,0.079642
0.000034,0.000192,0.000000,0.000245,0.000000,0.059709,0.060378
0.000022,0.000153,0.000000,0.000190,0.000000,0.020199,0.020348
0.000028,0.000176,0.000000,0.000219,0.000000,0.031061,0.031093
0.000022,0.000131,0.000000,0.000166,0.000000,0.016827,0.016861
0.000018,0.000128,0.000000,0.000157,0.000000,0.039841,0.039876
0.000020,0.000125,0.000000,0.000153,0.000000,0.101539,0.102265
0.000026,0.000165,0.000000,0.000207,0.000000,0.018040,0.018075
0.000023,0.000130,0.000000,0.000163,0.000000,0.016336,0.016370
0.000020,0.000127,0.000000,0.000159,0.000000,0.077378,0.077419
0.000030,0.000156,0.000000,0.000203,0.000000,0.125714,0.126491
0.000018,0.000130,0.000000,0.000158,0.000000,0.031419,0.031452
0.000021,0.000125,0.000000,0.000158,0.000000,0.107609,0.107702
0.000034,0.000176,0.000000,0.000223,0.000000,0.020541,0.020581
0.000021,0.000137,0.000000,0.000170,0.000000,0.016664,0.016827
0.000019,0.000130,0.000000,0.000158,0.000000,0.060819,0.060854
0.000021,0.000139,0.000000,0.000168,0.000000,0.017272,0.017305
0.000023,0.000123,0.000000,0.000152,0.000000,0.041517,0.041942
0.000022,0.000148,0.000000,0.000179,0.000000,0.100248,0.100556
0.000050,0.000276,0.000000,0.000354,0.000000,0.025260,0.025299
0.000024,0.000151,0.000000,0.000191,0.000000,0.080278,0.080317
0.000045,0.000246,0.000000,0.000322,0.000000,0.021505,0.021541
0.000023,0.000137,0.000000,0.000169,0.000000,0.018250,0.018282
0.000024,0.000135,0.000000,0.000167,0.000000,0.037438,0.037928
0.000019,0.000130,0.000000,0.000160,0.000000,0.089105,0.089900
0.000033,0.000200,0.000000,0.000253,0.000000,0.024505,0.025033
0.000025,0.000214,0.000000,0.000250,0.000000,0.021556,0.021590
0.000021,0.000117,0.000000,0.000149,0.000000,0.074727,0.074770
0.000023,0.000123,0.000000,0.000154,0.000000,0.070144,0.070609
0.000023,0.000196,0.000000,0.000222,0.000000,0.030225,0.030256
0.000048,0.000316,0.000000,0.000406,0.000000,0.028783,0.028825
0.000026,0.000157,0.000000,0.000200,0.000000,0.044268,0.044496
0.000025,0.000135,0.000000,0.000164,0.000000,0.016486,0.016599
0.000018,0.000129,0.000000,0.000158,0.000000,0.048234,0.048271
0.000022,0.000127,0.000000,0.000158,0.000000,0.019163,0.019592
0.000024,0.000145,0.000000,0.000178,0.000000,0.086164,0.088816
0.000038,0.000197,0.000000,0.000257,0.000000,0.023136,0.023251
0.000018,0.000129,0.000000,0.000158,0.000000,0.076507,0.076550
0.000027,0.000174,0.000000,0.000221,0.000000,0.026239,0.026281
0.000019,0.000137,0.000000,0.000167,0.000000,0.088016,0.089005
0.000047,0.000233,0.000000,0.000296,0.000000,0.027390,0.027436
0.000023,0.000142,0.000000,0.000177,0.000000,0.017121,0.017562
0.000020,0.000132,0.000000,0.000165,0.000000,0.059651,0.059686
0.000020,0.000127,0.000000,0.000155,0.000000,0.099005,0.099090
0.000023,0.000154,0.000000,0.000189,0.000000,0.017441,0.017480
0.000021,0.000129,0.000000,0.000161,0.000000,0.016548,0.016663
0.000022,0.000134,0.000000,0.000162,0.000000,0.060831,0.060869
0.000021,0.000145,0.000000,0.000179,0.000000,0.018141,0.018177
0.000030,0.000166,0.000000,0.000210,0.000000,0.183915,0.184332
0.000030,0.000161,0.000000,0.000211,0.000000,0.143288,0.145256
0.000052,0.000325,0.000000,0.000417,0.000000,0.047866,0.048391
0.000018,0.000132,0.000000,0.000162,0.000000,0.025639,0.025757
0.000019,0.000117,0.000000,0.000146,0.000000,0.050899,0.050934
0.000021,0.000130,0.000000,0.000162,0.000000,0.080966,0.081679
0.000028,0.000236,0.000000,0.000296,0.000000,0.107285,0.107425
0.000057,0.000313,0.000000,0.000412,0.000000,0.030877,0.031030
0.000026,0.000160,0.000000,0.000204,0.000000,0.020045,0.020081
0.000022,0.000126,0.000000,0.000156,0.000000,0.015852,0.015892
0.000019,0.000132,0.000000,0.000161,0.000000,0.033791,0.034269
0.000021,0.000135,0.000000,0.000167,0.000000,0.016772,0.016962
0.000021,0.000122,0.000000,0.000150,0.000000,0.054017,0.054433
0.000021,0.000129,0.000000,0.000157,0.000000,0.080273,0.080324
0.000031,0.000189,0.000000,0.000242,0.000000,0.059576,0.059696
0.000021,0.000129,0.000000,0.000159,0.000000,0.018212,0.018248
0.000020,0.000131,0.000000,0.000163,0.000000,0.131907,0.131938
0.000021,0.000137,0.000000,0.000169,0.000000,0.082245,0.082295
0.000021,0.000122,0.000000,0.000155,0.000000,0.110198,0.110877
0.000020,0.000122,0.000000,0.000155,0.000000,0.017531,0.017565
0.000020,0.000130,0.000000,0.000161,0.000000,0.017165,0.017283
0.000020,0.000131,0.000000,0.000164,0.000000,0.050048,0.050082
0.000020,0.000130,0.000000,0.000159,0.000000,0.019106,0.019141
0.000019,0.000130,0.000000,0.000159,0.000000,0.047311,0.048724
0.000026,0.000154,0.000000,0.000188,0.000000,0.019856,0.020375
0.000024,0.000149,0.000000,0.000188,0.000000,0.033886,0.033923
0.000023,0.000138,0.000000,0.000167,0.000000,0.109856,0.110278
0.000021,0.000173,0.000000,0.000209,0.000000,0.107178,0.109569
0.000022,0.000129,0.000000,0.000164,0.000000,0.017767,0.017800
0.000019,0.000119,0.000000,0.000149,0.000000,0.015285,0.015377
0.000019,0.000128,0.000000,0.000160,0.000000,0.055520,0.055965
0.000019,0.000130,0.000000,0.000162,0.000000,0.015936,0.015970
0.000018,0.000129,0.000000,0.000157,0.000000,0.046961,0.046994
0.000021,0.000137,0.000000,0.000165,0.000000,0.017433,0.017466
0.000018,0.000133,0.000000,0.000162,0.000000,0.016561,0.016597
0.000022,0.000109,0.000000,0.000141,0.000000,0.016681,0.016717
0.000022,0.000131,0.000000,0.000160,0.000000,0.120183,0.122153
0.000020,0.000142,0.000000,0.000176,0.000000,0.020511,0.020543
0.000020,0.000119,0.000000,0.000149,0.000000,0.167063,0.167268
0.000032,0.000152,0.000000,0.000197,0.000000,0.031251,0.031291
0.000021,0.000144,0.000000,0.000180,0.000000,0.024509,0.024541
0.000020,0.000129,0.000000,0.000157,0.000000,0.086548,0.087818
0.000035,0.000218,0.000000,0.000276,0.000000,0.038297,0.038333
0.000019,0.000127,0.000000,0.000156,0.000000,0.017195,0.017225
0.000021,0.000122,0.000000,0.000150,0.000000,0.016515,0.016673
0.000043,0.000249,0.000000,0.000325,0.000000,0.022870,0.022905
0.000022,0.000123,0.000000,0.000155,0.000000,0.016462,0.016578
0.000020,0.000114,0.000000,0.000146,0.000000,0.046920,0.046954
0.000020,0.000129,0.000000,0.000163,0.000000,0.016409,0.016538
0.000021,0.000123,0.000000,0.000153,0.000000,0.042300,0.042340
0.000020,0.000129,0.000000,0.000164,0.000000,0.018197,0.018324
0.000021,0.000131,0.000000,0.000163,0.000000,0.047754,0.047782
0.000020,0.000128,0.000000,0.000165,0.000000,0.017214,0.017244
0.000021,0.000134,0.000000,0.000163,0.000000,0.017983,0.018019
0.000026,0.000147,0.000000,0.000180,0.000000,0.019519,0.019556
0.000022,0.000140,0.000000,0.000173,0.000000,0.035640,0.036173
0.000021,0.000150,0.000000,0.000185,0.000000,0.081353,0.081637
0.000033,0.000162,0.000000,0.000202,0.000000,0.075411,0.075591
0.000030,0.000175,0.000000,0.000219,0.000000,0.054556,0.054644
0.000038,0.000142,0.000000,0.000173,0.000000,0.121288,0.123314
