time_namelookup (seconds),time_connect (seconds),time_appconnect (seconds),time_pretransfer (seconds),time_redirect (seconds),time_starttransfer (seconds),time_total (seconds)
0.000026,0.000168,0.000000,0.000208,0.000000,0.065445,0.065748
0.000022,0.000153,0.000000,0.000189,0.000000,0.149665,0.149783
0.000030,0.000173,0.000000,0.000217,0.000000,0.065534,0.065828
0.000028,0.000178,0.000000,0.000222,0.000000,0.066836,0.067123
0.000035,0.000307,0.000000,0.000371,0.000000,0.070150,0.070555
0.000041,0.000255,0.000000,0.000373,0.000000,0.067847,0.068379
0.000027,0.000260,0.000000,0.000318,0.000000,0.023822,0.024078
0.000021,0.000134,0.000000,0.000170,0.000000,0.048600,0.048781
0.000030,0.000182,0.000000,0.000225,0.000000,0.069760,0.070098
0.000029,0.000163,0.000000,0.000211,0.000000,0.073336,0.073574
0.000022,0.000143,0.000000,0.000177,0.000000,0.046956,0.047254
0.000020,0.000138,0.000000,0.000172,0.000000,0.063782,0.063817
0.000028,0.000184,0.000000,0.000228,0.000000,0.602261,0.602447
0.000031,0.000203,0.000000,0.000260,0.000000,0.114533,0.114898
0.000046,0.000261,0.000000,0.000342,0.000000,0.053941,0.054413
0.000020,0.000124,0.000000,0.000151,0.000000,0.288447,0.288861
0.000021,0.000146,0.000000,0.000183,0.000000,0.086011,0.086335
0.000019,0.000140,0.000000,0.000172,0.000000,0.105491,0.106218
0.000034,0.000173,0.000000,0.000221,0.000000,0.382875,0.383499
0.000025,0.000172,0.000000,0.000217,0.000000,0.084527,0.084831
0.000031,0.000176,0.000000,0.000232,0.000000,0.061544,0.061806
0.000024,0.000157,0.000000,0.000189,0.000000,0.012336,0.012385
0.000030,0.000172,0.000000,0.000218,0.000000,0.072893,0.073153
0.000029,0.000178,0.000000,0.000223,0.000000,0.079611,0.079935
0.000024,0.000163,0.000000,0.000199,0.000000,0.270359,0.270638
0.000052,0.000284,0.000000,0.000356,0.000000,0.016419,0.017403
0.000023,0.000120,0.000000,0.000147,0.000000,0.164617,0.165424
0.000029,0.000207,0.000000,0.000249,0.000000,0.184160,0.185130
0.000040,0.000238,0.000000,0.000302,0.000000,0.047248,0.047740
0.000031,0.000193,0.000000,0.000273,0.000000,0.174802,0.175841
0.000031,0.000190,0.000000,0.000244,0.000000,0.072098,0.072415
0.000032,0.000181,0.000000,0.000215,0.000000,0.149558,0.150735
0.000039,0.000201,0.000000,0.000261,0.000000,0.100620,0.100948
0.000021,0.000137,0.000000,0.000167,0.000000,0.083940,0.084174
0.000023,0.000133,0.000000,0.000163,0.000000,0.054254,0.054429
0.000020,0.000131,0.000000,0.000165,0.000000,0.463053,0.463158
0.000023,0.000154,0.000000,0.000202,0.000000,0.071161,0.071377
0.000026,0.000143,0.000000,0.000181,0.000000,0.078065,0.078283
0.000021,0.000135,0.000000,0.000168,0.000000,0.079464,0.079857
0.000022,0.000126,0.000000,0.000158,0.000000,0.085722,0.085912
0.000047,0.000242,0.000000,0.000307,0.000000,0.052130,0.052561
0.000018,0.000121,0.000000,0.000150,0.000000,0.074591,0.074824
0.000025,0.000140,0.000000,0.000177,0.000000,0.050140,0.050401
0.000026,0.000199,0.000000,0.000243,0.000000,0.079128,0.079375
0.000024,0.000152,0.000000,0.000187,0.000000,0.041568,0.041776
0.000019,0.000132,0.000000,0.000161,0.000000,0.053070,0.053249
0.000020,0.000127,0.000000,0.000156,0.000000,0.027113,0.027289
0.000025,0.000158,0.000000,0.000196,0.000000,0.053644,0.053912
0.000028,0.000171,0.000000,0.000211,0.000000,0.037911,0.038163
0.000021,0.000143,0.000000,0.000179,0.000000,0.078401,0.078785
0.000017,0.000132,0.000000,0.000162,0.000000,0.049047,0.049257
0.000031,0.000166,0.000000,0.000194,0.000000,0.077092,0.077568
0.000022,0.000149,0.000000,0.000182,0.000000,0.080470,0.080732
0.000033,0.000212,0.000000,0.000271,0.000000,0.175848,0.177437
0.000050,0.000310,0.000000,0.000402,0.000000,0.085031,0.085496
0.000027,0.000178,0.000000,0.000225,0.000000,0.062404,0.062759
0.000028,0.000189,0.000000,0.000233,0.000000,0.196201,0.197489
0.000020,0.000119,0.000000,0.000142,0.000000,0.171453,0.172430
0.000022,0.000136,0.000000,0.000167,0.000000,0.018057,0.018276
0.000019,0.000141,0.000000,0.000175,0.000000,0.051227,0.051428
0.000020,0.000134,0.000000,0.000170,0.000000,0.064134,0.064442
0.000027,0.000180,0.000000,0.000225,0.000000,0.072724,0.072937
0.000021,0.000110,0.000000,0.000138,0.000000,0.007831,0.008050
0.000017,0.000125,0.000000,0.000155,0.000000,0.029741,0.029908
0.000021,0.000128,0.000000,0.000161,0.000000,0.083052,0.083507
0.000022,0.000231,0.000000,0.000274,0.000000,0.083971,0.084293
0.000025,0.000163,0.000000,0.000195,0.000000,0.045739,0.045962
0.000031,0.000173,0.000000,0.000226,0.000000,0.188579,0.189402
0.000035,0.000194,0.000000,0.000240,0.000000,0.073521,0.073798
0.000030,0.000194,0.000000,0.000249,0.000000,0.020149,0.021191
0.000035,0.000213,0.000000,0.000276,0.000000,0.024709,0.025064
0.000018,0.000138,0.000000,0.000168,0.000000,0.083564,0.083891
0.000022,0.000146,0.000000,0.000183,0.000000,0.076629,0.076927
0.000026,0.000182,0.000000,0.000231,0.000000,0.074365,0.074678
0.000024,0.000133,0.000000,0.000162,0.000000,0.149707,0.151408
0.000019,0.000151,0.000000,0.000188,0.000000,0.038581,0.038820
0.000078,0.000421,0.000000,0.000566,0.000000,0.187016,0.187505
0.000034,0.000190,0.000000,0.000243,0.000000,0.062886,0.063254
